0.466,0.030
0.495,0.038
0.487,0.013
0.504,0.386
0.021,0.134
0.563,0.047
0.473,0.078
0.000,0.176
0.122,0.082
0.410,0.454
0.570,0.305
0.051,0.143
0.716,0.373
0.025,0.295
0.539,0.044
0.062,0.210
0.094,0.179
0.459,0.449
0.816,0.434
0.425,0.422
0.556,0.067
0.565,0.415
0.017,0.195
0.043,0.316
0.392,0.410
0.549,0.079
0.458,0.438
0.050,0.148
0.612,0.042
0.465,0.019
0.098,0.179
0.554,0.034
0.595,0.375
0.658,0.557
0.732,0.522
0.413,0.013
0.570,0.014
0.380,0.261
0.823,0.420
0.138,0.146
0.001,0.192
0.520,0.496
0.508,0.370
0.436,0.039
0.809,0.507
0.450,0.059
0.737,0.318
0.440,0.005
0.505,0.093
0.492,0.060
0.463,0.489
0.498,0.337
0.036,0.162
0.397,0.033
0.771,0.505
0.538,0.396
0.052,0.320
0.772,0.465
0.446,0.461
0.064,0.172
0.444,0.054
0.016,0.048
0.415,0.270
0.545,0.051
0.004,0.181
0.708,0.468
0.713,0.529
0.466,0.325
0.735,0.501
0.519,0.089
0.001,0.152
0.574,0.390
0.618,0.412
0.378,0.020
0.001,0.153
0.815,0.502
0.433,0.430
0.054,0.221
0.459,0.383
0.032,0.100
0.502,0.381
0.392,0.043
0.037,0.104
0.457,0.042
0.014,0.029
0.033,0.135
0.570,0.453
0.569,0.104
0.027,0.238
0.797,0.486
0.161,0.229
0.007,0.170
0.772,0.359
0.623,0.034
0.723,0.517
0.494,0.036
0.006,0.242
0.421,0.066
0.502,0.012
0.511,0.047
0.562,0.483
0.599,0.010
0.509,0.015
0.378,0.086
0.029,0.116
0.512,0.392
0.179,0.179
0.026,0.134
0.400,0.387
0.015,0.301
0.520,0.461
0.545,0.105
0.463,0.444
0.522,0.464
0.497,0.031
0.725,0.303
0.736,0.513
0.681,0.498
0.710,0.402
0.665,0.497
0.697,0.413
0.082,0.337
0.606,0.051
0.435,0.007
0.402,0.267
0.547,0.011
0.454,0.112
0.568,0.042
0.502,0.440
0.028,0.201
0.472,0.511
0.718,0.470
0.367,0.061
0.461,0.044
0.668,0.465
0.471,0.420
0.613,0.438
0.498,0.481
0.432,0.033
0.540,0.465
0.530,0.399
0.527,0.075
0.743,0.499
0.840,0.549
0.095,0.269
0.544,0.011
0.506,0.335
0.526,0.355
0.743,0.444
0.511,0.511
0.461,0.550
0.533,0.081
0.604,0.469
0.436,0.473
0.685,0.476
0.464,0.019
0.477,0.042
0.489,0.370
0.043,0.170
0.818,0.380
0.009,0.139
0.023,0.127
0.451,0.060
0.065,0.221
0.104,0.264
0.460,0.474
0.038,0.141
0.466,0.357
0.566,0.418
0.487,0.331
0.559,0.410
0.513,0.027
0.594,0.015
0.458,0.401
0.692,0.414
0.542,0.138
0.034,0.134
0.026,0.186
0.025,0.314
0.551,0.018
0.443,0.020
0.476,0.364
0.780,0.547
0.383,0.043
0.473,0.050
0.405,0.356
0.008,0.212
0.588,0.056
0.094,0.284
0.018,0.125
0.645,0.453
0.428,0.461
0.083,0.261
0.013,0.175
0.508,0.446
0.428,0.340
0.552,0.058
0.503,0.044
0.062,0.129
0.368,0.414
0.060,0.115
0.766,0.453
0.350,0.047
0.405,0.043
0.437,0.050
0.014,0.147
0.753,0.402
0.436,0.384
0.696,0.515
0.515,0.004
0.547,0.490
0.427,0.483
0.497,0.032
0.496,0.325
0.570,0.125
0.023,0.173
0.554,0.470
0.697,0.483
0.468,0.324
0.138,0.166
0.417,0.390
0.443,0.021
0.033,0.172
0.400,0.352
0.118,0.213
0.714,0.505
0.682,0.502
0.513,0.470
0.771,0.578
0.392,0.127
0.512,0.038
0.729,0.507
0.741,0.502
0.487,0.420
0.107,0.293
0.041,0.288
0.010,0.154
0.006,0.136
0.657,0.469
0.425,0.035
0.473,0.110
0.543,0.383
0.533,0.000
0.572,0.447
0.017,0.072
0.567,0.080
0.733,0.503
0.547,0.049
0.488,0.356
0.033,0.160
0.554,0.082
0.005,0.178
0.467,0.039
0.800,0.512
0.457,0.467
0.679,0.351
0.537,0.526
0.531,0.060
0.001,0.256
0.011,0.090
0.791,0.532
0.447,0.012
0.423,0.478
0.766,0.390
0.572,0.042
0.799,0.448
0.456,0.378
0.697,0.463
0.401,0.425
0.791,0.401
0.480,0.006
0.562,0.100
0.033,0.201
0.394,0.078
0.705,0.478
0.739,0.490
0.414,0.001
0.763,0.456
0.445,0.030
0.003,0.215
0.806,0.427
0.018,0.124
0.433,0.024
0.509,0.402
0.659,0.482
0.066,0.211
0.541,0.086
0.051,0.068
0.494,0.376
0.422,0.404
0.506,0.022
0.501,0.488
0.086,0.155
0.712,0.528
0.738,0.432
0.825,0.516
0.732,0.459
0.465,0.299
0.017,0.323
0.476,0.381
0.074,0.089
0.742,0.404
0.804,0.617
0.036,0.364
0.406,0.329
0.764,0.461
0.147,0.097
0.011,0.325
0.407,0.040
0.488,0.401
0.041,0.155
0.384,0.406
0.038,0.139
0.550,0.412
0.764,0.468
0.020,0.086
0.774,0.436
0.070,0.224
0.753,0.572
0.399,0.464
0.685,0.442
0.739,0.457
0.082,0.181
0.410,0.550
0.578,0.052
0.451,0.028
0.561,0.432
0.712,0.393
0.700,0.558
0.453,0.500
0.075,0.186
0.585,0.494
0.449,0.007
0.733,0.406
0.477,0.396
0.435,0.023
0.741,0.502
0.515,0.075
0.437,0.419
0.446,0.484
0.665,0.446
0.005,0.229
0.712,0.450
0.027,0.207
0.349,0.031
0.005,0.184
0.030,0.141
0.829,0.492
0.454,0.026
0.712,0.432
0.549,0.415
0.762,0.403
0.434,0.029
0.560,0.567
0.439,0.080
0.513,0.065
0.438,0.006
0.439,0.411
0.747,0.437
0.788,0.441
0.562,0.108
0.635,0.333
0.588,0.353
0.418,0.095
0.086,0.228
0.767,0.527
0.681,0.483
0.487,0.481
0.559,0.041
0.092,0.293
0.502,0.396
0.450,0.014
0.699,0.407
0.712,0.506
0.473,0.479
0.058,0.204
0.019,0.149
0.417,0.035
0.746,0.494
0.775,0.408
0.694,0.418
0.028,0.199
0.737,0.591
0.779,0.376
0.508,0.052
0.677,0.512
0.703,0.500
0.039,0.140
0.745,0.605
0.054,0.277
0.423,0.087
0.047,0.076
0.521,0.114
0.554,0.413
