0.568,0.311
0.086,0.156
0.859,0.477
0.771,0.342
0.707,0.505
0.712,0.462
0.050,0.064
0.057,0.286
0.465,0.525
0.506,0.042
0.051,0.228
0.747,0.386
0.517,0.116
0.815,0.456
0.037,0.213
0.041,0.203
0.472,0.404
0.043,0.252
0.491,0.399
0.489,0.476
0.686,0.454
0.642,0.377
0.104,0.177
0.028,0.090
0.521,0.371
0.487,0.465
0.597,0.384
0.477,0.392
0.414,0.436
0.706,0.537
0.468,0.509
0.499,0.459
0.468,0.079
0.512,0.100
0.546,0.447
0.499,0.383
0.059,0.128
0.501,0.449
0.711,0.470
0.650,0.456
0.405,0.452
0.034,0.170
0.637,0.390
0.582,0.401
0.109,0.032
0.598,0.372
0.510,0.334
0.439,0.386
0.463,0.003
0.020,0.130
0.041,0.184
0.531,0.085
0.008,0.158
0.506,0.433
0.541,0.091
0.481,0.046
0.463,0.450
0.692,0.445
0.743,0.406
0.427,0.383
0.412,0.454
0.437,0.393
0.030,0.165
0.452,0.005
0.538,0.415
0.548,0.079
0.045,0.096
0.124,0.225
0.487,0.379
0.489,0.020
0.701,0.508
0.082,0.162
0.518,0.395
0.683,0.507
0.011,0.126
0.062,0.170
0.520,0.391
0.108,0.189
0.411,0.007
0.055,0.095
0.532,0.474
0.668,0.387
0.046,0.242
0.776,0.407
0.692,0.542
0.518,0.519
0.415,0.056
0.018,0.281
0.411,0.511
0.727,0.524
0.477,0.433
0.044,0.212
0.826,0.449
0.498,0.023
0.372,0.370
0.460,0.464
0.357,0.444
0.058,0.138
0.699,0.575
0.088,0.258
0.704,0.550
0.628,0.486
0.789,0.401
0.705,0.459
0.513,0.358
0.032,0.215
0.755,0.502
0.000,0.165
0.747,0.550
0.626,0.356
0.131,0.013
0.595,0.531
0.036,0.243
0.433,0.450
0.452,0.040
0.447,0.020
0.671,0.407
0.439,0.061
0.505,0.073
0.463,0.460
0.057,0.194
0.543,0.032
0.495,0.048
0.628,0.375
0.559,0.497
0.706,0.463
0.739,0.414
0.476,0.520
0.456,0.015
0.045,0.195
0.448,0.058
0.759,0.309
0.655,0.532
0.638,0.541
0.708,0.534
0.434,0.002
0.565,0.105
0.680,0.396
0.609,0.393
0.566,0.397
0.054,0.172
0.667,0.361
0.584,0.021
0.511,0.085
0.020,0.243
0.395,0.395
0.009,0.119
0.519,0.025
0.755,0.447
0.483,0.029
0.480,0.054
0.024,0.191
0.332,0.492
0.449,0.066
0.014,0.231
0.559,0.420
0.563,0.474
0.541,0.082
0.799,0.497
0.769,0.408
0.736,0.375
0.003,0.182
0.607,0.425
0.738,0.505
0.721,0.488
0.762,0.428
0.738,0.465
0.587,0.469
0.762,0.480
0.417,0.014
0.819,0.533
0.495,0.102
0.029,0.099
0.699,0.495
0.479,0.007
0.335,0.000
0.728,0.441
0.689,0.466
0.662,0.557
0.047,0.146
0.359,0.433
0.512,0.321
0.050,0.164
0.026,0.155
0.077,0.207
0.025,0.174
0.102,0.087
0.432,0.426
0.023,0.212
0.741,0.403
0.072,0.280
0.779,0.410
0.487,0.026
0.555,0.116
0.925,0.334
0.553,0.002
0.826,0.364
0.486,0.443
0.130,0.227
0.048,0.102
0.463,0.476
0.060,0.236
0.713,0.524
0.065,0.161
0.012,0.112
0.442,0.034
0.645,0.455
0.536,0.095
0.380,0.470
0.686,0.448
0.425,0.477
0.407,0.039
0.689,0.345
0.062,0.282
0.791,0.539
0.691,0.440
0.518,0.007
0.487,0.354
0.738,0.459
0.477,0.473
0.752,0.581
0.497,0.053
0.479,0.011
0.047,0.187
0.519,0.370
0.004,0.149
0.650,0.391
0.529,0.338
0.757,0.532
0.553,0.130
0.814,0.478
0.006,0.121
0.421,0.364
0.047,0.151
0.761,0.453
0.472,0.048
0.488,0.433
0.479,0.415
0.618,0.465
0.546,0.088
0.544,0.458
0.391,0.428
0.730,0.433
0.689,0.509
0.522,0.411
0.095,0.154
0.162,0.169
0.499,0.030
0.086,0.265
0.440,0.057
0.038,0.142
0.035,0.222
0.577,0.024
0.077,0.172
0.821,0.525
0.078,0.154
0.446,0.437
0.773,0.536
0.354,0.397
0.680,0.438
0.509,0.379
0.676,0.505
0.455,0.092
0.446,0.014
0.510,0.525
0.474,0.041
0.562,0.443
0.803,0.536
0.555,0.029
0.501,0.410
0.499,0.460
0.724,0.421
0.016,0.273
0.717,0.427
0.483,0.133
0.382,0.318
0.499,0.445
0.569,0.058
0.748,0.453
0.353,0.400
0.074,0.254
0.049,0.159
0.681,0.386
0.003,0.204
0.046,0.228
0.602,0.026
0.099,0.182
0.485,0.081
0.066,0.256
0.064,0.208
0.034,0.143
0.530,0.442
0.494,0.010
0.450,0.012
0.697,0.520
0.492,0.021
0.723,0.474
0.458,0.046
0.070,0.260
0.384,0.010
0.460,0.015
0.594,0.404
0.585,0.046
0.043,0.224
0.670,0.465
0.505,0.065
0.404,0.102
0.054,0.125
0.727,0.516
0.514,0.363
0.400,0.034
0.756,0.596
0.441,0.477
0.533,0.057
0.426,0.419
0.504,0.035
0.667,0.468
0.553,0.012
0.014,0.150
0.551,0.013
0.011,0.342
0.432,0.430
0.518,0.050
0.437,0.029
0.518,0.007
0.031,0.318
0.070,0.170
0.799,0.425
0.500,0.088
0.682,0.590
0.539,0.079
0.721,0.472
0.703,0.478
0.516,0.475
0.736,0.426
0.050,0.193
0.426,0.021
0.543,0.028
0.597,0.393
0.014,0.215
0.078,0.207
0.580,0.092
0.017,0.095
0.780,0.378
0.696,0.573
0.812,0.408
0.525,0.019
0.038,0.159
0.573,0.370
0.793,0.514
0.528,0.040
0.483,0.391
0.506,0.478
0.801,0.430
0.576,0.483
0.487,0.001
0.650,0.430
0.681,0.406
0.561,0.429
0.027,0.203
0.499,0.036
0.012,0.153
0.057,0.316
0.394,0.110
0.007,0.204
0.554,0.152
0.517,0.463
0.517,0.061
0.708,0.511
0.445,0.021
0.493,0.006
0.024,0.151
0.089,0.162
0.013,0.188
0.518,0.404
0.490,0.010
0.500,0.428
0.006,0.181
0.488,0.400
0.055,0.109
0.628,0.435
0.009,0.147
0.459,0.396
0.481,0.397
0.690,0.343
0.093,0.101
0.567,0.333
0.597,0.072
0.527,0.387
0.472,0.409
0.514,0.076
0.574,0.284
0.845,0.353
0.555,0.454
0.500,0.432
0.022,0.118
0.048,0.095
0.061,0.155
0.584,0.530
0.624,0.396
0.380,0.068
0.770,0.463
0.767,0.508
0.456,0.483
0.506,0.330
0.687,0.402
0.450,0.451
0.765,0.524
0.082,0.210
0.498,0.034
0.422,0.074
0.002,0.204
0.077,0.155
0.017,0.201
0.021,0.238
0.020,0.194
0.684,0.315
0.486,0.452
0.048,0.218
0.480,0.315
0.372,0.430
0.527,0.047
0.453,0.364
0.722,0.455
0.466,0.405
0.513,0.075
0.018,0.090
0.480,0.437
0.531,0.350
0.027,0.248
0.472,0.049
0.679,0.472
0.031,0.131
0.521,0.016
0.415,0.115
0.075,0.132
0.554,0.033
0.006,0.115
0.665,0.389
0.177,0.201
0.004,0.127
0.751,0.393
0.720,0.579
0.559,0.065
0.801,0.481
0.677,0.446
0.528,0.350
0.030,0.090
0.085,0.133
0.527,0.032
0.516,0.078
0.812,0.308
0.427,0.030
0.038,0.211
0.505,0.447
0.412,0.047
0.130,0.159
0.025,0.137
0.445,0.005
0.043,0.123
0.006,0.190
0.489,0.029
0.677,0.556
0.488,0.356
0.030,0.174
0.474,0.439
0.432,0.381
0.383,0.040
0.469,0.442
0.710,0.453
0.420,0.463
0.503,0.003
0.546,0.005
0.538,0.007
0.000,0.280
0.023,0.183
0.818,0.557
0.160,0.195
0.537,0.293
0.013,0.103
0.583,0.397
0.858,0.419
0.486,0.005
0.522,0.004
0.539,0.444
0.729,0.420
0.029,0.236
0.060,0.176
0.431,0.455
0.002,0.260
0.598,0.005
0.749,0.471
0.026,0.191
0.456,0.040
0.015,0.043
0.694,0.438
0.435,0.054
0.695,0.423
0.814,0.425
0.453,0.057
0.528,0.011
0.404,0.434
0.437,0.437
0.057,0.250
0.741,0.420
0.550,0.088
0.707,0.524
0.503,0.042
0.072,0.127
0.482,0.043
0.102,0.166
0.813,0.553
0.469,0.382
0.472,0.050
0.470,0.017
0.776,0.453
0.651,0.465
0.450,0.441
0.766,0.417
0.488,0.382
0.456,0.402
0.076,0.164
0.731,0.464
0.587,0.113
0.469,0.017
0.535,0.361
0.704,0.451
0.456,0.103
0.847,0.442
0.005,0.159
0.491,0.405
0.726,0.354
0.378,0.000
0.655,0.550
0.718,0.423
0.755,0.458
0.539,0.026
0.673,0.376
0.054,0.179
0.390,0.024
0.048,0.296
0.800,0.403
0.049,0.222
0.424,0.007
0.442,0.381
0.366,0.355
0.008,0.090
0.430,0.004
0.513,0.351
0.453,0.395
0.837,0.403
0.755,0.464
0.024,0.199
0.753,0.477
0.519,0.413
0.457,0.092
0.522,0.417
0.545,0.495
0.564,0.299
0.004,0.247
0.002,0.223
0.565,0.010
0.550,0.359
0.478,0.337
0.525,0.051
0.372,0.351
0.502,0.384
0.006,0.352
0.459,0.451
0.027,0.208
0.740,0.452
0.425,0.388
0.661,0.521
0.600,0.426
0.399,0.398
0.487,0.413
0.446,0.492
0.510,0.049
0.520,0.439
0.810,0.539
0.071,0.225
0.433,0.371
0.721,0.461
0.455,0.451
0.547,0.399
0.766,0.426
0.441,0.407
0.001,0.184
0.770,0.509
0.009,0.153
0.399,0.111
0.662,0.461
0.755,0.424
0.518,0.045
0.831,0.398
0.625,0.063
0.043,0.264
0.670,0.417
0.525,0.391
0.534,0.465
0.522,0.414
0.438,0.549
0.066,0.183
0.501,0.016
0.753,0.551
0.675,0.434
0.042,0.190
0.016,0.245
0.544,0.454
0.037,0.184
0.546,0.454
0.531,0.157
0.483,0.063
0.061,0.140
0.060,0.169
0.698,0.491
0.021,0.203
0.478,0.497
0.482,0.357
0.681,0.001
0.003,0.236
0.674,0.421
0.058,0.145
0.665,0.531
0.514,0.002
0.461,0.029
0.476,0.356
0.030,0.185
0.757,0.392
0.648,0.447
0.440,0.371
0.552,0.071
0.209,0.177
0.456,0.049
0.682,0.432
0.673,0.470
0.420,0.435
0.764,0.378
0.056,0.087
0.484,0.444
0.025,0.081
0.464,0.413
0.639,0.004
0.492,0.046
0.787,0.444
0.593,0.483
0.470,0.404
0.079,0.222
0.745,0.500
0.496,0.115
0.608,0.312
0.405,0.398
0.045,0.156
0.526,0.431
0.696,0.429
0.530,0.005
0.483,0.054
0.027,0.239
0.435,0.440
0.071,0.169
0.537,0.459
0.575,0.049
0.036,0.200
0.616,0.532
0.040,0.211
0.524,0.039
0.539,0.064
0.680,0.547
0.446,0.034
0.431,0.016
0.544,0.008
0.414,0.033
0.556,0.089
0.670,0.466
0.487,0.396
0.504,0.005
0.056,0.173
0.459,0.030
0.067,0.345
0.474,0.009
0.082,0.173
0.468,0.045
0.053,0.193
0.511,0.024
0.541,0.087
0.432,0.086
0.089,0.215
0.509,0.414
0.556,0.029
0.031,0.190
0.748,0.495
0.465,0.002
0.526,0.065
0.487,0.027
0.034,0.155
0.138,0.202
0.481,0.078
0.074,0.230
0.805,0.476
0.701,0.471
0.012,0.155
0.048,0.247
0.636,0.400
0.044,0.141
0.438,0.037
0.746,0.440
0.802,0.458
0.474,0.464
0.576,0.039
0.478,0.529
0.500,0.107
0.579,0.453
0.754,0.579
0.048,0.154
0.377,0.520
0.790,0.425
0.509,0.306
0.446,0.145
0.699,0.510
0.504,0.367
0.368,0.006
0.475,0.482
0.008,0.097
0.536,0.526
0.528,0.075
0.379,0.085
0.630,0.418
0.019,0.235
0.772,0.529
0.776,0.500
0.078,0.218
0.814,0.578
0.585,0.038
0.003,0.237
0.112,0.190
0.682,0.455
0.410,0.052
0.019,0.145
0.668,0.438
0.450,0.043
0.477,0.399
0.049,0.250
0.029,0.271
0.517,0.458
0.391,0.040
0.506,0.104
0.672,0.494
0.593,0.497
0.771,0.558
0.649,0.449
0.510,0.003
0.737,0.464
0.131,0.271
0.010,0.092
0.514,0.472
0.433,0.016
0.730,0.583
0.094,0.130
0.407,0.002
0.449,0.416
0.545,0.017
0.385,0.034
0.573,0.114
0.573,0.399
0.679,0.510
0.397,0.478
0.477,0.424
0.632,0.423
0.028,0.124
0.069,0.174
0.445,0.306
0.103,0.170
0.660,0.479
0.063,0.216
0.695,0.572
0.533,0.301
0.703,0.578
0.077,0.087
0.468,0.401
0.087,0.148
0.528,0.394
0.022,0.117
0.655,0.471
0.100,0.276
0.641,0.451
0.063,0.239
0.707,0.443
0.554,0.105
0.015,0.171
0.132,0.219
0.103,0.214
0.729,0.394
0.705,0.427
0.568,0.073
0.770,0.446
0.642,0.435
0.573,0.414
0.523,0.505
0.036,0.156
0.444,0.029
0.499,0.047
0.688,0.553
0.775,0.558
0.041,0.085
0.784,0.442
0.064,0.253
0.549,0.436
0.488,0.352
0.425,0.014
0.659,0.370
0.452,0.501
0.428,0.401
0.513,0.055
0.407,0.066
0.487,0.034
0.823,0.439
0.071,0.065
0.492,0.468
0.032,0.129
0.018,0.280
0.073,0.259
0.606,0.509
0.701,0.518
0.371,0.362
0.732,0.494
0.547,0.469
0.753,0.395
0.046,0.124
0.443,0.395
0.011,0.271
0.340,0.446
0.014,0.182
0.530,0.393
0.394,0.036
0.654,0.407
0.072,0.229
0.477,0.029
0.384,0.456
0.695,0.539
0.557,0.011
0.500,0.397
0.455,0.467
0.426,0.460
0.687,0.429
0.797,0.478
0.682,0.566
0.780,0.586
0.071,0.166
0.465,0.014
0.745,0.483
0.524,0.010
0.759,0.323
0.043,0.162
0.066,0.133
0.560,0.041
0.391,0.452
0.678,0.444
0.429,0.470
0.022,0.246
0.816,0.553
0.518,0.454
0.544,0.049
0.685,0.476
0.008,0.134
0.387,0.065
0.565,0.121
0.546,0.086
0.699,0.502
0.554,0.032
0.442,0.076
0.347,0.444
0.010,0.175
0.064,0.190
0.551,0.427
0.011,0.265
0.500,0.414
0.522,0.090
0.022,0.160
0.782,0.476
0.411,0.091
0.056,0.233
0.393,0.398
0.530,0.009
0.505,0.406
0.051,0.094
0.768,0.384
0.387,0.030
0.799,0.425
0.407,0.083
0.010,0.146
0.457,0.096
0.551,0.028
0.006,0.244
0.040,0.124
0.603,0.040
0.433,0.073
0.780,0.356
0.413,0.164
0.657,0.435
0.497,0.015
0.581,0.462
0.493,0.522
0.433,0.429
0.004,0.219
0.450,0.424
0.483,0.381
0.462,0.371
0.833,0.510
0.751,0.583
0.734,0.410
0.834,0.492
0.529,0.363
0.710,0.407
0.037,0.239
0.796,0.364
0.693,0.364
0.799,0.466
0.809,0.405
0.739,0.469
0.456,0.430
0.482,0.003
0.025,0.166
0.663,0.467
0.730,0.386
0.796,0.359
0.552,0.064
0.542,0.493
0.557,0.513
0.022,0.220
0.443,0.033
0.037,0.201
0.704,0.403
0.598,0.017
0.055,0.194
0.019,0.241
0.064,0.208
0.657,0.476
0.472,0.297
0.522,0.470
0.480,0.437
0.696,0.471
0.039,0.160
0.697,0.467
0.581,0.067
0.353,0.100
0.656,0.536
0.079,0.151
0.647,0.575
0.009,0.224
0.601,0.422
0.022,0.180
0.417,0.360
0.573,0.076
0.476,0.366
0.753,0.397
0.778,0.487
0.472,0.384
0.002,0.218
0.816,0.423
0.537,0.467
0.739,0.447
0.817,0.358
0.591,0.131
0.042,0.257
0.069,0.257
0.078,0.351
0.545,0.050
0.684,0.514
0.482,0.399
0.411,0.122
0.471,0.330
0.525,0.439
0.779,0.470
0.492,0.026
0.509,0.319
0.579,0.476
0.406,0.377
0.702,0.470
0.685,0.527
0.096,0.174
0.520,0.004
0.546,0.005
0.059,0.152
0.707,0.515
0.279,0.057
0.423,0.402
0.001,0.208
0.538,0.300
0.585,0.043
0.509,0.085
0.537,0.418
0.046,0.236
0.638,0.497
0.495,0.449
0.426,0.001
0.447,0.093
0.128,0.275
0.430,0.384
0.665,0.543
0.719,0.466
0.497,0.007
0.453,0.095
0.487,0.429
0.572,0.007
0.460,0.031
0.544,0.460
0.504,0.037
0.022,0.257
0.095,0.037
0.428,0.050
0.024,0.096
0.038,0.177
0.009,0.222
0.705,0.365
0.529,0.005
0.525,0.503
0.184,0.170
0.690,0.508
0.514,0.463
0.634,0.394
0.438,0.508
0.425,0.325
0.463,0.418
0.531,0.377
0.588,0.385
0.804,0.486
0.777,0.543
0.030,0.141
0.847,0.386
0.692,0.491
0.462,0.016
0.707,0.457
0.752,0.400
0.047,0.146
0.065,0.161
0.025,0.158
0.724,0.353
0.585,0.439
0.755,0.383
0.413,0.363
0.030,0.201
0.619,0.011
0.729,0.547
0.467,0.034
0.392,0.022
0.539,0.067
0.454,0.515
0.789,0.353
0.722,0.472
0.588,0.422
0.697,0.443
0.790,0.449
0.753,0.546
0.449,0.454
0.775,0.491
0.561,0.038
0.466,0.501
0.541,0.022
0.805,0.484
0.032,0.213
0.543,0.010
0.707,0.480
0.562,0.055
0.755,0.402
0.708,0.523
0.534,0.382
0.033,0.312
0.107,0.195
0.651,0.536
0.488,0.047
0.725,0.524
0.497,0.002
0.375,0.046
0.547,0.404
0.749,0.466
0.003,0.249
0.076,0.156
0.276,0.333
0.755,0.559
0.072,0.285
0.784,0.474
0.131,0.118
0.705,0.399
0.448,0.395
0.768,0.460
0.538,0.431
0.438,0.124
0.539,0.044
0.656,0.372
0.766,0.452
0.698,0.474
0.052,0.116
0.479,0.550
0.516,0.005
0.469,0.418
0.523,0.492
0.135,0.150
0.041,0.258
0.510,0.025
0.494,0.299
0.511,0.335
0.691,0.468
0.760,0.457
0.048,0.137
0.556,0.342
0.446,0.067
0.163,0.277
0.383,0.463
0.587,0.074
0.448,0.042
0.559,0.430
0.757,0.418
0.536,0.508
0.472,0.040
0.035,0.292
0.568,0.348
0.543,0.451
0.448,0.008
0.700,0.572
0.036,0.138
0.555,0.014
0.879,0.542
0.090,0.259
0.047,0.201
0.707,0.562
0.567,0.064
0.435,0.090
0.467,0.417
0.032,0.122
0.709,0.518
0.737,0.500
0.385,0.007
0.452,0.361
0.533,0.326
0.415,0.053
0.698,0.385
0.510,0.433
0.395,0.407
0.038,0.283
0.503,0.417
0.485,0.384
0.016,0.181
0.332,0.018
0.017,0.191
0.718,0.554
0.662,0.453
0.475,0.100
0.033,0.192
0.485,0.023
0.637,0.489
0.010,0.221
0.412,0.032
0.486,0.071
0.092,0.224
0.068,0.173
0.021,0.201
0.014,0.217
0.754,0.512
0.458,0.445
0.702,0.582
0.694,0.497
0.528,0.096
0.522,0.416
0.355,0.017
0.449,0.056
0.079,0.193
0.334,0.430
0.731,0.434
0.495,0.438
0.688,0.395
0.411,0.030
0.518,0.007
0.027,0.242
0.734,0.450
0.526,0.040
0.722,0.495
0.717,0.397
0.039,0.099
0.004,0.277
0.059,0.264
0.555,0.052
0.479,0.069
0.462,0.085
0.481,0.058
0.487,0.011
0.504,0.078
0.528,0.045
0.484,0.039
0.737,0.572
0.453,0.050
0.500,0.397
0.038,0.277
0.455,0.387
0.039,0.174
0.528,0.379
0.511,0.278
0.090,0.276
0.057,0.075
0.760,0.466
0.748,0.458
0.754,0.566
0.527,0.509
0.073,0.206
0.513,0.338
0.736,0.384
0.068,0.148
0.496,0.554
0.438,0.452
0.746,0.506
0.506,0.328
0.591,0.051
0.054,0.159
0.750,0.549
0.412,0.093
0.434,0.036
0.450,0.018
0.447,0.035
0.481,0.001
0.553,0.494
0.009,0.132
0.515,0.088
0.361,0.457
